,date,vader_sen,final_score
0,2022-04-12,-0.6322,-1.2644
1,2022-04-12,0.0516,0.1032
2,2022-04-12,0.0523,0.10460373749404478
3,2022-04-12,0.0,0.0
4,2022-04-12,-0.6597,-1.3197322910994684
5,2022-04-12,0.7494,1.4988
6,2022-04-12,0.0,0.0
7,2022-04-12,-0.7096,-1.4192
8,2022-04-12,0.7184,1.4372474228626568
9,2022-04-12,0.6114,1.2228145640781325
10,2022-04-12,0.0,0.0
11,2022-04-12,-0.2732,-0.5464
12,2022-04-12,-0.3013,-0.6026
13,2022-04-12,0.4588,0.9179795285474491
14,2022-04-12,0.0,0.0
15,2022-04-12,0.0,0.0
16,2022-04-12,-0.1531,-0.3062
17,2022-04-12,0.0,0.0
18,2022-04-12,0.0,0.0
19,2022-04-12,0.0,0.0
20,2022-04-12,0.0,0.0
21,2022-04-12,-0.3875,-0.775
22,2022-04-12,0.5106,1.0213842117737413
23,2022-04-12,0.0,0.0
24,2022-04-12,0.0,0.0
25,2022-04-12,0.0,0.0
26,2022-04-12,0.1796,0.3592042782277275
27,2022-04-12,-0.6435,-1.2913650307601796
28,2022-04-12,0.0,0.0
29,2022-04-12,-0.3736,-0.7477583893587921
30,2022-04-12,0.4939,0.9878117651262506
31,2022-04-12,0.0,0.0
32,2022-04-12,0.0,0.0
33,2022-04-12,0.7184,1.437044555110735
34,2022-04-12,-0.296,-0.592
35,2022-04-12,0.9359,1.8766166551845738
36,2022-04-12,-0.4404,-0.8808225061324613
37,2022-04-12,0.5267,1.0534501858027632
38,2022-04-12,0.4939,0.9879529466412578
39,2022-04-12,0.0,0.0
40,2022-04-12,0.7003,1.4006500452596473
41,2022-04-12,0.4404,0.8815089764116931
42,2022-04-12,0.2023,0.40463513349911207
43,2022-04-12,0.6597,1.319512286335295
44,2022-04-12,0.6486,1.2976988979080097
45,2022-04-12,0.0,0.0
46,2022-04-12,0.2732,0.5465385567748845
47,2022-04-12,0.6124,1.225079290276451
48,2022-04-12,0.0,0.0
49,2022-04-12,-0.7003,-1.4047182583800564
50,2022-04-12,-0.0516,-0.10322143159905217
51,2022-04-12,0.6124,1.2255919869368936
52,2022-04-12,0.0,0.0
53,2022-04-12,0.8442,1.6884
54,2022-04-12,-0.4404,-0.8812108446766498
55,2022-04-12,0.5994,1.1989856169604574
56,2022-04-12,0.4215,0.8431033235125007
57,2022-04-12,0.0,0.0
58,2022-04-12,0.0,0.0
59,2022-04-12,0.6411,1.285959818841624
60,2022-04-12,0.2023,0.4046
61,2022-04-12,-0.296,-0.5920070509766555
62,2022-04-12,-0.4404,-0.8810759901611833
63,2022-04-12,0.7269,1.460244333042016
64,2022-04-12,0.4824,0.9651021110858771
65,2022-04-12,0.1431,0.2862
